#	x_axis	y_axis
	 0.31875	-nan
	 0.321094	-nan
	 0.323438	-nan
	 0.325781	-nan
	 0.328125	-nan
	 0.330469	-nan
	 0.332813	-nan
	 0.335156	-nan
	 0.3375	-nan
	 0.339844	-nan
	 0.342188	-nan
	 0.344531	-nan
	 0.346875	-nan
	 0.349219	-nan
	 0.351562	-nan
	 0.353906	-nan
	 0.35625	-nan
	 0.358594	-nan
	 0.360938	-nan
	 0.363281	-nan
	 0.365625	-nan
	 0.367969	-nan
	 0.370313	-nan
	 0.372656	-nan
	 0.375	-nan
	 0.377344	-nan
	 0.379688	-nan
	 0.382031	-nan
	 0.384375	-nan
	 0.386719	-nan
	 0.389063	-nan
	 0.391406	-nan
	 0.39375	-nan
	 0.396094	-nan
	 0.398438	-nan
	 0.400781	-nan
	 0.403125	-nan
	 0.405469	-nan
	 0.407813	-nan
	 0.410156	-nan
	 0.4125	-nan
	 0.414844	-nan
	 0.417188	-nan
	 0.419531	-nan
	 0.421875	-nan
	 0.424219	-nan
	 0.426563	-nan
	 0.428906	-nan
	 0.43125	-nan
	 0.433594	-nan
	 0.435938	-nan
	 0.438281	-nan
	 0.440625	-nan
	 0.442969	-nan
	 0.445313	-nan
	 0.447656	-nan
	 0.45	-nan
	 0.452344	-nan
	 0.454688	-nan
	 0.457031	-nan
	 0.459375	-nan
	 0.461719	-nan
	 0.464063	-nan
	 0.466406	-nan
	 0.46875	-nan
	 0.471094	-nan
	 0.473438	-nan
	 0.475781	-nan
	 0.478125	-nan
	 0.480469	-nan
	 0.482813	-nan
	 0.485156	-nan
	 0.4875	-nan
	 0.489844	-nan
	 0.492188	-nan
	 0.494531	-nan
	 0.496875	-nan
	 0.499219	-nan
	 0.501563	-nan
	 0.503906	-nan
	 0.50625	-nan
	 0.508594	-nan
	 0.510938	-nan
	 0.513281	-nan
	 0.515625	-nan
	 0.517969	-nan
	 0.520313	-nan
	 0.522656	-nan
	 0.525	-nan
	 0.527344	-nan
	 0.529688	-nan
	 0.532031	-nan
	 0.534375	-nan
	 0.536719	-nan
	 0.539062	-nan
	 0.541406	-nan
	 0.54375	-nan
	 0.546094	-nan
	 0.548438	-nan
	 0.550781	-nan
	 0.553125	-nan
	 0.555469	-nan
	 0.557813	-nan
	 0.560156	-nan
	 0.5625	-nan
	 0.564844	-nan
	 0.567188	-nan
	 0.569531	-nan
	 0.571875	-nan
	 0.574219	-nan
	 0.576563	-nan
	 0.578906	-nan
	 0.58125	-nan
	 0.583594	-nan
	 0.585938	-nan
	 0.588281	-nan
	 0.590625	-nan
	 0.592969	-nan
	 0.595313	-nan
	 0.597656	-nan
	 0.6	-nan
	 0.602344	-nan
	 0.604688	-nan
	 0.607031	-nan
	 0.609375	-nan
	 0.611719	-nan
	 0.614063	-nan
	 0.616406	-nan
	 0.61875	-nan
	 0.621094	-nan
	 0.623438	-nan
	 0.625781	-nan
	 0.628125	-nan
	 0.630469	-nan
	 0.632812	-nan
	 0.635156	-nan
	 0.6375	-nan
	 0.639844	-nan
	 0.642188	-nan
	 0.644531	-nan
	 0.646875	-nan
	 0.649219	-nan
	 0.651563	-nan
	 0.653906	-nan
	 0.65625	-nan
	 0.658594	-nan
	 0.660938	-nan
	 0.663281	-nan
	 0.665625	-nan
	 0.667969	-nan
	 0.670313	-nan
	 0.672656	-nan
	 0.675	-nan
	 0.677344	-nan
	 0.679688	-nan
	 0.682031	-nan
	 0.684375	-nan
	 0.686719	-nan
	 0.689063	-nan
	 0.691406	-nan
	 0.69375	-nan
	 0.696094	-nan
	 0.698438	-nan
	 0.700781	-nan
	 0.703125	-nan
	 0.705469	-nan
	 0.707813	-nan
	 0.710156	-nan
	 0.7125	-nan
	 0.714844	-nan
	 0.717188	-nan
	 0.719531	-nan
	 0.721875	-nan
	 0.724219	-nan
	 0.726562	-nan
	 0.728906	-nan
	 0.73125	-nan
	 0.733594	-nan
	 0.735938	-nan
	 0.738281	-nan
	 0.740625	-nan
	 0.742969	-nan
	 0.745313	-nan
	 0.747656	-nan
	 0.75	-nan
	 0.752344	-nan
	 0.754688	-nan
	 0.757031	-nan
	 0.759375	-nan
	 0.761719	-nan
	 0.764063	-nan
	 0.766406	-nan
	 0.76875	-nan
	 0.771094	-nan
	 0.773438	-nan
	 0.775781	-nan
	 0.778125	-nan
	 0.780469	-nan
	 0.782813	-nan
	 0.785156	-nan
	 0.7875	-nan
	 0.789844	-nan
	 0.792188	-nan
	 0.794531	-nan
	 0.796875	-nan
	 0.799219	-nan
	 0.801563	-nan
	 0.803906	-nan
	 0.80625	-nan
	 0.808594	-nan
	 0.810938	-nan
	 0.813281	-nan
	 0.815625	-nan
	 0.817969	-nan
	 0.820313	-nan
	 0.822656	-nan
	 0.825	-nan
	 0.827344	-nan
	 0.829688	-nan
	 0.832031	-nan
	 0.834375	-nan
	 0.836719	-nan
	 0.839063	-nan
	 0.841406	-nan
	 0.84375	-nan
	 0.846094	-nan
	 0.848438	-nan
	 0.850781	-nan
	 0.853125	-nan
	 0.855469	-nan
	 0.857813	-nan
	 0.860156	-nan
	 0.8625	-nan
	 0.864844	-nan
	 0.867188	-nan
	 0.869531	-nan
	 0.871875	-nan
	 0.874219	-nan
	 0.876563	-nan
	 0.878906	-nan
	 0.88125	-nan
	 0.883594	-nan
	 0.885938	-nan
	 0.888281	-nan
	 0.890625	-nan
	 0.892969	-nan
	 0.895313	-nan
	 0.897656	-nan
	 0.9	-nan
	 0.902344	-nan
	 0.904688	-nan
	 0.907031	-nan
	 0.909375	-nan
	 0.911719	-nan
	 0.914063	-nan
	 0.916406	-nan
	 0.91875	-nan
	 0.921094	-nan
	 0.923438	-nan
	 0.925781	-nan
	 0.928125	-nan
	 0.930469	-nan
	 0.932813	-nan
	 0.935156	-nan
	 0.9375	-nan
	 0.939844	-nan
	 0.942188	-nan
	 0.944531	-nan
	 0.946875	-nan
	 0.949219	-nan
	 0.951563	-nan
	 0.953906	-nan
	 0.95625	-nan
	 0.958594	-nan
	 0.960938	-nan
	 0.963281	-nan
	 0.965625	-nan
	 0.967969	-nan
	 0.970313	-nan
	 0.972656	-nan
	 0.975	-nan
	 0.977344	-nan
	 0.979688	-nan
	 0.982031	-nan
	 0.984375	-nan
	 0.986719	-nan
	 0.989063	-nan
	 0.991406	-nan
	 0.99375	-nan
	 0.996094	-nan
	 0.998438	-nan
	 1.00078	-nan
	 1.00313	-nan
	 1.00547	-nan
	 1.00781	-nan
	 1.01016	-nan
	 1.0125	-nan
	 1.01484	-nan
	 1.01719	-nan
	 1.01953	-nan
	 1.02188	-nan
	 1.02422	-nan
	 1.02656	-nan
	 1.02891	-nan
	 1.03125	-nan
	 1.03359	-nan
	 1.03594	-nan
	 1.03828	-nan
	 1.04063	-nan
	 1.04297	-nan
	 1.04531	-nan
	 1.04766	-nan
	 1.05	-nan
	 1.05234	-nan
	 1.05469	-nan
	 1.05703	-nan
	 1.05938	-nan
	 1.06172	-nan
	 1.06406	-nan
	 1.06641	-nan
	 1.06875	-nan
	 1.07109	-nan
	 1.07344	-nan
	 1.07578	-nan
	 1.07812	-nan
	 1.08047	-nan
	 1.08281	-nan
	 1.08516	-nan
	 1.0875	-nan
	 1.08984	-nan
	 1.09219	-nan
	 1.09453	-nan
	 1.09688	-nan
	 1.09922	-nan
	 1.10156	-nan
	 1.10391	-nan
	 1.10625	-nan
	 1.10859	-nan
	 1.11094	-nan
	 1.11328	-nan
	 1.11563	-nan
	 1.11797	-nan
	 1.12031	-nan
	 1.12266	-nan
	 1.125	-nan
	 1.12734	-nan
	 1.12969	-nan
	 1.13203	-nan
	 1.13438	-nan
	 1.13672	-nan
	 1.13906	-nan
	 1.14141	-nan
	 1.14375	-nan
	 1.14609	-nan
	 1.14844	-nan
	 1.15078	-nan
	 1.15313	-nan
	 1.15547	-nan
	 1.15781	-nan
	 1.16016	-nan
	 1.1625	-nan
	 1.16484	-nan
	 1.16719	-nan
	 1.16953	-nan
	 1.17188	-nan
	 1.17422	-nan
	 1.17656	-nan
	 1.17891	-nan
	 1.18125	-nan
	 1.18359	-nan
	 1.18594	-nan
	 1.18828	-nan
	 1.19063	-nan
	 1.19297	-nan
	 1.19531	-nan
	 1.19766	-nan
	 1.2	-nan
	 1.20234	-nan
	 1.20469	-nan
	 1.20703	-nan
	 1.20938	-nan
	 1.21172	-nan
	 1.21406	-nan
	 1.21641	-nan
	 1.21875	-nan
	 1.22109	-nan
	 1.22344	-nan
	 1.22578	-nan
	 1.22813	-nan
	 1.23047	-nan
	 1.23281	-nan
	 1.23516	-nan
	 1.2375	-nan
	 1.23984	-nan
	 1.24219	-nan
	 1.24453	-nan
	 1.24688	-nan
	 1.24922	-nan
	 1.25156	-nan
	 1.25391	-nan
	 1.25625	-nan
	 1.25859	-nan
	 1.26094	-nan
	 1.26328	-nan
	 1.26562	-nan
	 1.26797	-nan
	 1.27031	-nan
	 1.27266	-nan
	 1.275	-nan
	 1.27734	-nan
	 1.27969	-nan
	 1.28203	-nan
	 1.28438	-nan
	 1.28672	-nan
	 1.28906	-nan
	 1.29141	-nan
	 1.29375	-nan
	 1.29609	-nan
	 1.29844	-nan
	 1.30078	-nan
	 1.30313	-nan
	 1.30547	-nan
	 1.30781	-nan
	 1.31016	-nan
	 1.3125	-nan
	 1.31484	-nan
	 1.31719	-nan
	 1.31953	-nan
	 1.32188	-nan
	 1.32422	-nan
	 1.32656	-nan
	 1.32891	-nan
	 1.33125	-nan
	 1.33359	-nan
	 1.33594	-nan
	 1.33828	-nan
	 1.34063	-nan
	 1.34297	-nan
	 1.34531	-nan
	 1.34766	-nan
	 1.35	-nan
	 1.35234	-nan
	 1.35469	-nan
	 1.35703	-nan
	 1.35938	-nan
	 1.36172	-nan
	 1.36406	-nan
	 1.36641	-nan
	 1.36875	-nan
	 1.37109	-nan
	 1.37344	-nan
	 1.37578	-nan
	 1.37813	-nan
	 1.38047	-nan
	 1.38281	-nan
	 1.38516	-nan
	 1.3875	-nan
	 1.38984	-nan
	 1.39219	-nan
	 1.39453	-nan
	 1.39688	-nan
	 1.39922	-nan
	 1.40156	-nan
	 1.40391	-nan
	 1.40625	-nan
	 1.40859	-nan
	 1.41094	-nan
	 1.41328	-nan
	 1.41563	-nan
	 1.41797	-nan
	 1.42031	-nan
	 1.42266	-nan
	 1.425	-nan
	 1.42734	-nan
	 1.42969	-nan
	 1.43203	-nan
	 1.43438	-nan
	 1.43672	-nan
	 1.43906	-nan
	 1.44141	-nan
	 1.44375	-nan
	 1.44609	-nan
	 1.44844	-nan
	 1.45078	-nan
	 1.45312	-nan
	 1.45547	-nan
	 1.45781	-nan
	 1.46016	-nan
	 1.4625	-nan
	 1.46484	-nan
	 1.46719	-nan
	 1.46953	-nan
	 1.47188	-nan
	 1.47422	-nan
	 1.47656	-nan
	 1.47891	-nan
	 1.48125	-nan
	 1.48359	-nan
	 1.48594	-nan
	 1.48828	-nan
	 1.49063	-nan
	 1.49297	-nan
	 1.49531	-nan
	 1.49766	-nan
	 1.5	-nan
	 1.50234	-nan
	 1.50469	-nan
	 1.50703	-nan
	 1.50938	-nan
	 1.51172	-nan
	 1.51406	-nan
	 1.51641	-nan
	 1.51875	-nan
	 1.52109	-nan
	 1.52344	-nan
	 1.52578	-nan
	 1.52813	-nan
	 1.53047	-nan
	 1.53281	-nan
	 1.53516	-nan
	 1.5375	-nan
	 1.53984	-nan
	 1.54219	-nan
	 1.54453	-nan
	 1.54688	-nan
	 1.54922	-nan
	 1.55156	-nan
	 1.55391	-nan
	 1.55625	-nan
	 1.55859	-nan
	 1.56094	-nan
	 1.56328	-nan
	 1.56563	-nan
	 1.56797	-nan
	 1.57031	-nan
	 1.57266	-nan
	 1.575	-nan
	 1.57734	-nan
	 1.57969	-nan
	 1.58203	-nan
	 1.58438	-nan
	 1.58672	-nan
	 1.58906	-nan
	 1.59141	-nan
	 1.59375	-nan
	 1.59609	-nan
	 1.59844	-nan
	 1.60078	-nan
	 1.60313	-nan
	 1.60547	-nan
	 1.60781	-nan
	 1.61016	-nan
	 1.6125	-nan
	 1.61484	-nan
	 1.61719	-nan
	 1.61953	-nan
	 1.62188	-nan
	 1.62422	-nan
	 1.62656	-nan
	 1.62891	-nan
	 1.63125	-nan
	 1.63359	-nan
	 1.63594	-nan
	 1.63828	-nan
	 1.64063	-nan
	 1.64297	-nan
	 1.64531	-nan
	 1.64766	-nan
	 1.65	-nan
	 1.65234	-nan
	 1.65469	-nan
	 1.65703	-nan
	 1.65938	-nan
	 1.66172	-nan
	 1.66406	-nan
	 1.66641	-nan
	 1.66875	-nan
	 1.67109	-nan
	 1.67344	-nan
	 1.67578	-nan
	 1.67813	-nan
	 1.68047	-nan
	 1.68281	-nan
	 1.68516	-nan
	 1.6875	-nan
	 1.68984	-nan
	 1.69219	-nan
	 1.69453	-nan
	 1.69688	-nan
	 1.69922	-nan
	 1.70156	-nan
	 1.70391	-nan
	 1.70625	-nan
	 1.70859	-nan
	 1.71094	-nan
	 1.71328	-nan
	 1.71563	-nan
	 1.71797	-nan
	 1.72031	-nan
	 1.72266	-nan
	 1.725	-nan
	 1.72734	-nan
	 1.72969	-nan
	 1.73203	-nan
	 1.73438	-nan
	 1.73672	-nan
	 1.73906	-nan
	 1.74141	-nan
	 1.74375	-nan
	 1.74609	-nan
	 1.74844	-nan
	 1.75078	-nan
	 1.75313	-nan
	 1.75547	-nan
	 1.75781	-nan
	 1.76016	-nan
	 1.7625	-nan
	 1.76484	-nan
	 1.76719	-nan
	 1.76953	-nan
	 1.77188	-nan
	 1.77422	-nan
	 1.77656	-nan
	 1.77891	-nan
	 1.78125	-nan
	 1.78359	-nan
	 1.78594	-nan
	 1.78828	-nan
	 1.79063	-nan
	 1.79297	-nan
	 1.79531	-nan
	 1.79766	-nan
	 1.8	-nan
	 1.80234	-nan
	 1.80469	-nan
	 1.80703	-nan
	 1.80938	-nan
	 1.81172	-nan
	 1.81406	-nan
	 1.81641	-nan
	 1.81875	-nan
	 1.82109	-nan
	 1.82344	-nan
	 1.82578	-nan
	 1.82813	-nan
	 1.83047	-nan
	 1.83281	-nan
	 1.83516	-nan
	 1.8375	-nan
	 1.83984	-nan
	 1.84219	-nan
	 1.84453	-nan
	 1.84688	-nan
	 1.84922	-nan
	 1.85156	-nan
	 1.85391	-nan
	 1.85625	-nan
	 1.85859	-nan
	 1.86094	-nan
	 1.86328	-nan
	 1.86563	-nan
	 1.86797	-nan
	 1.87031	-nan
	 1.87266	-nan
	 1.875	-nan
	 1.87734	-nan
	 1.87969	-nan
	 1.88203	-nan
	 1.88438	-nan
	 1.88672	-nan
	 1.88906	-nan
	 1.89141	-nan
	 1.89375	-nan
	 1.89609	-nan
	 1.89844	-nan
	 1.90078	-nan
	 1.90313	-nan
	 1.90547	-nan
	 1.90781	-nan
	 1.91016	-nan
	 1.9125	-nan
	 1.91484	-nan
	 1.91719	-nan
	 1.91953	-nan
	 1.92188	-nan
	 1.92422	-nan
	 1.92656	-nan
	 1.92891	-nan
	 1.93125	-nan
	 1.93359	-nan
	 1.93594	-nan
	 1.93828	-nan
	 1.94063	-nan
	 1.94297	-nan
	 1.94531	-nan
	 1.94766	-nan
	 1.95	-nan
	 1.95234	-nan
	 1.95469	-nan
	 1.95703	-nan
	 1.95938	-nan
	 1.96172	-nan
	 1.96406	-nan
	 1.96641	-nan
	 1.96875	-nan
	 1.97109	-nan
	 1.97344	-nan
	 1.97578	-nan
	 1.97813	-nan
	 1.98047	-nan
	 1.98281	-nan
	 1.98516	-nan
	 1.9875	-nan
	 1.98984	-nan
	 1.99219	-nan
	 1.99453	-nan
	 1.99688	-nan
	 1.99922	-nan
	 2.00156	-nan
	 2.00391	-nan
	 2.00625	-nan
	 2.00859	-nan
	 2.01094	-nan
	 2.01328	-nan
	 2.01562	-nan
	 2.01797	-nan
	 2.02031	-nan
	 2.02266	-nan
	 2.025	-nan
	 2.02734	-nan
	 2.02969	-nan
	 2.03203	-nan
	 2.03438	-nan
	 2.03672	-nan
	 2.03906	-nan
	 2.04141	-nan
	 2.04375	-nan
	 2.04609	-nan
	 2.04844	-nan
	 2.05078	-nan
	 2.05313	-nan
	 2.05547	-nan
	 2.05781	-nan
	 2.06016	-nan
	 2.0625	-nan
	 2.06484	-nan
	 2.06719	-nan
	 2.06953	-nan
	 2.07188	-nan
	 2.07422	-nan
	 2.07656	-nan
	 2.07891	-nan
	 2.08125	-nan
	 2.08359	-nan
	 2.08594	-nan
	 2.08828	-nan
	 2.09063	-nan
	 2.09297	-nan
	 2.09531	-nan
	 2.09766	-nan
	 2.1	-nan
	 2.10234	-nan
	 2.10469	-nan
	 2.10703	-nan
	 2.10938	-nan
	 2.11172	-nan
	 2.11406	-nan
	 2.11641	-nan
	 2.11875	-nan
	 2.12109	-nan
	 2.12344	-nan
	 2.12578	-nan
	 2.12813	-nan
	 2.13047	-nan
	 2.13281	-nan
	 2.13516	-nan
	 2.1375	-nan
	 2.13984	-nan
	 2.14219	-nan
	 2.14453	-nan
	 2.14688	-nan
	 2.14922	-nan
	 2.15156	-nan
	 2.15391	-nan
	 2.15625	-nan
	 2.15859	-nan
	 2.16094	-nan
	 2.16328	-nan
	 2.16563	-nan
	 2.16797	-nan
	 2.17031	-nan
	 2.17266	-nan
	 2.175	-nan
	 2.17734	-nan
	 2.17969	-nan
	 2.18203	-nan
	 2.18438	-nan
	 2.18672	-nan
	 2.18906	-nan
	 2.19141	-nan
	 2.19375	-nan
	 2.19609	-nan
	 2.19844	-nan
	 2.20078	-nan
	 2.20312	-nan
	 2.20547	-nan
	 2.20781	-nan
	 2.21016	-nan
	 2.2125	-nan
	 2.21484	-nan
	 2.21719	-nan
	 2.21953	-nan
	 2.22188	-nan
	 2.22422	-nan
	 2.22656	-nan
	 2.22891	-nan
	 2.23125	-nan
	 2.23359	-nan
	 2.23594	-nan
	 2.23828	-nan
	 2.24063	-nan
	 2.24297	-nan
	 2.24531	-nan
	 2.24766	-nan
	 2.25	-nan
	 2.25234	-nan
	 2.25469	-nan
	 2.25703	-nan
	 2.25938	-nan
	 2.26172	-nan
	 2.26406	-nan
	 2.26641	-nan
	 2.26875	-nan
	 2.27109	-nan
	 2.27344	-nan
	 2.27578	-nan
	 2.27813	-nan
	 2.28047	-nan
	 2.28281	-nan
	 2.28516	-nan
	 2.2875	-nan
	 2.28984	-nan
	 2.29219	-nan
	 2.29453	-nan
	 2.29688	-nan
	 2.29922	-nan
	 2.30156	-nan
	 2.30391	-nan
	 2.30625	-nan
	 2.30859	-nan
	 2.31094	-nan
	 2.31328	-nan
	 2.31563	-nan
	 2.31797	-nan
	 2.32031	-nan
	 2.32266	-nan
	 2.325	-nan
	 2.32734	-nan
	 2.32969	-nan
	 2.33203	-nan
	 2.33438	-nan
	 2.33672	-nan
	 2.33906	-nan
	 2.34141	-nan
	 2.34375	-nan
	 2.34609	-nan
	 2.34844	-nan
	 2.35078	-nan
	 2.35313	-nan
	 2.35547	-nan
	 2.35781	-nan
	 2.36016	-nan
	 2.3625	-nan
	 2.36484	-nan
	 2.36719	-nan
	 2.36953	-nan
	 2.37188	-nan
	 2.37422	-nan
	 2.37656	-nan
	 2.37891	-nan
	 2.38125	-nan
	 2.38359	-nan
	 2.38594	-nan
	 2.38828	-nan
	 2.39062	-nan
	 2.39297	-nan
	 2.39531	-nan
	 2.39766	-nan
	 2.4	-nan
	 2.40234	-nan
	 2.40469	-nan
	 2.40703	-nan
	 2.40938	-nan
	 2.41172	-nan
	 2.41406	-nan
	 2.41641	-nan
	 2.41875	-nan
	 2.42109	-nan
	 2.42344	-nan
	 2.42578	-nan
	 2.42813	-nan
	 2.43047	-nan
	 2.43281	-nan
	 2.43516	-nan
	 2.4375	-nan
	 2.43984	-nan
	 2.44219	-nan
	 2.44453	-nan
	 2.44688	-nan
	 2.44922	-nan
	 2.45156	-nan
	 2.45391	-nan
	 2.45625	-nan
	 2.45859	-nan
	 2.46094	-nan
	 2.46328	-nan
	 2.46563	-nan
	 2.46797	-nan
	 2.47031	-nan
	 2.47266	-nan
	 2.475	-nan
	 2.47734	-nan
	 2.47969	-nan
	 2.48203	-nan
	 2.48438	-nan
	 2.48672	-nan
	 2.48906	-nan
	 2.49141	-nan
	 2.49375	-nan
	 2.49609	-nan
	 2.49844	-nan
	 2.50078	-nan
	 2.50313	-nan
	 2.50547	-nan
	 2.50781	-nan
	 2.51016	-nan
	 2.5125	-nan
	 2.51484	-nan
	 2.51719	-nan
	 2.51953	-nan
	 2.52188	-nan
	 2.52422	-nan
	 2.52656	-nan
	 2.52891	-nan
	 2.53125	-nan
	 2.53359	-nan
	 2.53594	-nan
	 2.53828	-nan
	 2.54063	-nan
	 2.54297	-nan
	 2.54531	-nan
	 2.54766	-nan
	 2.55	-nan
	 2.55234	-nan
	 2.55469	-nan
	 2.55703	-nan
	 2.55938	-nan
	 2.56172	-nan
	 2.56406	-nan
	 2.56641	-nan
	 2.56875	-nan
	 2.57109	-nan
	 2.57344	-nan
	 2.57578	-nan
	 2.57812	-nan
	 2.58047	-nan
	 2.58281	-nan
	 2.58516	-nan
	 2.5875	-nan
	 2.58984	-nan
	 2.59219	-nan
	 2.59453	-nan
	 2.59688	-nan
	 2.59922	-nan
	 2.60156	-nan
	 2.60391	-nan
	 2.60625	-nan
	 2.60859	-nan
	 2.61094	-nan
	 2.61328	-nan
	 2.61563	-nan
	 2.61797	-nan
	 2.62031	-nan
	 2.62266	-nan
	 2.625	-nan
	 2.62734	-nan
	 2.62969	-nan
	 2.63203	-nan
	 2.63438	-nan
	 2.63672	-nan
	 2.63906	-nan
	 2.64141	-nan
	 2.64375	-nan
	 2.64609	-nan
	 2.64844	-nan
	 2.65078	-nan
	 2.65313	-nan
	 2.65547	-nan
	 2.65781	-nan
	 2.66016	-nan
	 2.6625	-nan
	 2.66484	-nan
	 2.66719	-nan
	 2.66953	-nan
	 2.67188	-nan
	 2.67422	-nan
	 2.67656	-nan
	 2.67891	-nan
	 2.68125	-nan
	 2.68359	-nan
	 2.68594	-nan
	 2.68828	-nan
	 2.69063	-nan
	 2.69297	-nan
	 2.69531	-nan
	 2.69766	-nan
	 2.7	-nan
	 2.70234	-nan
	 2.70469	-nan
	 2.70703	-nan
	 2.70938	-nan
	 2.71172	-nan
	 2.71406	-nan
	 2.71641	-nan
	 2.71875	-nan
	 2.72109	-nan
	 2.72344	-nan
	 2.72578	-nan
	 2.72813	-nan
	 2.73047	-nan
	 2.73281	-nan
	 2.73516	-nan
	 2.7375	-nan
	 2.73984	-nan
	 2.74219	-nan
	 2.74453	-nan
	 2.74688	-nan
	 2.74922	-nan
	 2.75156	-nan
	 2.75391	-nan
	 2.75625	-nan
	 2.75859	-nan
	 2.76094	-nan
	 2.76328	-nan
	 2.76562	-nan
	 2.76797	-nan
	 2.77031	-nan
	 2.77266	-nan
	 2.775	-nan
	 2.77734	-nan
	 2.77969	-nan
	 2.78203	-nan
	 2.78438	-nan
	 2.78672	-nan
	 2.78906	-nan
	 2.79141	-nan
	 2.79375	-nan
	 2.79609	-nan
	 2.79844	-nan
	 2.80078	-nan
	 2.80313	-nan
	 2.80547	-nan
	 2.80781	-nan
	 2.81016	-nan
	 2.8125	-nan
	 2.81484	-nan
	 2.81719	-nan
	 2.81953	-nan
	 2.82188	-nan
	 2.82422	-nan
	 2.82656	-nan
	 2.82891	-nan
	 2.83125	-nan
	 2.83359	-nan
	 2.83594	-nan
	 2.83828	-nan
	 2.84063	-nan
	 2.84297	-nan
	 2.84531	-nan
	 2.84766	-nan
	 2.85	-nan
	 2.85234	-nan
	 2.85469	-nan
	 2.85703	-nan
	 2.85938	-nan
	 2.86172	-nan
	 2.86406	-nan
	 2.86641	-nan
	 2.86875	-nan
	 2.87109	-nan
	 2.87344	-nan
	 2.87578	-nan
	 2.87813	-nan
	 2.88047	-nan
	 2.88281	-nan
	 2.88516	-nan
	 2.8875	-nan
	 2.88984	-nan
	 2.89219	-nan
	 2.89453	-nan
	 2.89688	-nan
	 2.89922	-nan
	 2.90156	-nan
	 2.90391	-nan
	 2.90625	-nan
	 2.90859	-nan
	 2.91094	-nan
	 2.91328	-nan
	 2.91563	-nan
	 2.91797	-nan
	 2.92031	-nan
	 2.92266	-nan
	 2.925	-nan
	 2.92734	-nan
	 2.92969	-nan
	 2.93203	-nan
	 2.93438	-nan
	 2.93672	-nan
	 2.93906	-nan
	 2.94141	-nan
	 2.94375	-nan
	 2.94609	-nan
	 2.94844	-nan
	 2.95078	-nan
	 2.95312	-nan
	 2.95547	-nan
	 2.95781	-nan
	 2.96016	-nan
	 2.9625	-nan
	 2.96484	-nan
	 2.96719	-nan
	 2.96953	-nan
	 2.97188	-nan
	 2.97422	-nan
	 2.97656	-nan
